time [Myr],sc1_f1 [m],sc1_f2 [m],sc1_f3 [m],sc2_f1 [m],sc2_f2 [m],sc2_f3 [m],sc3_f1 [m],sc3_f2 [m],sc3_f3 [m]
0.0,0.0,0.0,0.0,0.0,0.0,0.020587895480071283,0.0,0.0,0.0
0.0002,0.0,0.0,0.0,0.0,0.0,0.02094352840613902,0.0,0.0,0.0
0.0004,0.0,0.0,0.0,0.0,0.0,0.00032113917955923013,0.0,0.0,0.0
0.0006,0.0,0.0,0.02060591801959775,0.0,0.03986713531357892,0.0003923418982113517,0.0,0.01105316737076482,1.7772342354661268e-5
0.0008,0.0,0.0,0.021263888455823093,0.0,4.140253206762548e-6,0.00015335939824655774,0.0,0.010387154754430914,2.932581363078173e-5
0.001,0.0,0.0,0.0,0.0,7.356455944058319e-5,0.020622877121811344,0.0,0.009590232866689743,2.72170319103181e-5
0.0012,0.0,0.0,0.00026591756506628636,0.0,9.594857856622466e-5,0.0,0.0,0.009489280051194515,3.76594095152429e-5
0.0014,0.0,0.0,0.020940601457646188,0.0,0.0019333499269635198,0.0,0.0,0.009745703245950347,4.78688542908616e-5
0.0016,0.0,0.0,0.0209633792284026,0.0,0.00018820507918739654,0.020307795620552863,0.0,0.0,3.6522045819327465e-5
0.0018,0.0,0.0,0.0210218481278147,0.0,0.00016026648095631606,0.02213579726528788,0.0,0.00891303727013146,2.9983234693907172e-5
0.002,1.840518086701903e-35,0.0,0.0003661939675370651,0.0,0.00013456489136492653,0.0,0.0,0.009034721214877639,2.6348058665770164e-5
0.0022,1.9813749981595053e-31,0.0760442662592822,0.0004249707395333011,0.0,0.0334271125234191,0.0,0.0,0.008154615814757436,2.3690718592597378e-5
0.0024,2.042038405100009e-23,0.0,0.00018757280794672818,0.0,0.03399484972267897,0.0,0.0,0.007907148224698582,2.196081138083766e-5
0.0026,4.2489679296275065e-23,0.0756566535506076,0.0001896635000045539,0.0,0.0018493644016711287,0.0,0.0,0.008160703971361509,2.0644718615504357e-5
0.0028,0.0,0.07988951873629457,0.00011104839431716647,0.0,0.002415665730985117,0.020172639362363357,0.0,0.009820027427407532,1.9518211071285624e-5
0.003,0.0,0.0,8.736233394061182e-5,0.0,0.002398760045495915,0.020202966842272487,0.0,0.00891566167871419,1.8536233148774253e-5
0.0032,0.0,0.08058978170042205,0.00010615615884398489,0.0,0.0007797712054511538,0.02080389759909544,0.0,0.0,1.766308045381561e-5
0.0034,0.0,0.0,6.332010811563142e-5,0.0,0.0056742438673695475,0.020709507027060828,0.0,0.01024779603633272,1.839284876342901e-5
0.0036,0.0,0.0024302634364161777,0.00010052240085703943,0.0,0.0,0.021304108196074117,0.0,0.0,1.7555179825189933e-5
0.0038,1.0294712525006571e-23,0.0030416564747241743,0.00013344996360723036,0.0,0.0,0.021219269165135606,0.0,0.0,1.8101281951188757e-5
0.004,0.0,0.005668515767745698,0.0001324161379927984,6.504183396409313e-20,0.0,0.021289064073144143,0.0,0.0,1.8643403526015226e-5
0.0042,1.464014328943815e-23,0.0,0.00016192122576857808,1.5455103319411944e-19,0.0,0.0212875423381697,0.0,0.0,1.918822462484545e-5
0.0044,0.0,0.0806815716119697,0.00019894483787836516,3.1355456290160223e-19,0.0,0.021275639197118223,0.0,0.0,1.9764540188904854e-5
0.0046,0.0,0.0008298515221102538,0.00013474494367916217,0.0,0.0,0.0212600221151289,0.0,0.0,2.0262818692359047e-5
0.0048,0.0,0.0008226072768168294,0.0001333038631028665,0.0,0.0,0.02129318281856179,0.0,0.007778199291757293,2.0842363726495647e-5
0.005,0.0,0.08355162035058225,0.00027213169414933036,0.0,0.0,0.021195005521066,0.0,0.0,2.1312253345509273e-5
0.0052,0.0,0.004140637905537101,0.0,0.0,0.0,0.020562432512325274,0.0,0.0,2.184087244419683e-5
0.0054,0.0,0.0009082464911312326,0.0,0.0,0.0,9.148432001548999e-5,0.0,0.0,2.2370969162108386e-5
0.0056,0.0,0.0864084978029423,0.0,2.9113039985155573e-15,0.0,4.4891430893951624e-5,0.0,0.008846103612416244,2.2939053136347676e-5
0.0058,0.0,0.07636667620796116,0.0,7.669140351461866e-15,0.034400840965636975,0.00025310277889443056,0.0,0.0,2.1890860589395355e-5
0.006,0.0,0.077202002041416,0.0,1.0932861588396777e-14,0.0374072699380052,0.00025152647790826685,3.107612403814361e-15,0.0,2.2385764803324502e-5
0.0062,5.087011667861478e-23,5.7399974767915335e-5,0.0,5.094209485827973e-15,0.0,0.0,0.0,0.0,2.2884549997541623e-5
0.0064,7.00597920991933e-22,0.00010660285023885753,0.020500824691994168,6.6385683995293605e-15,0.0,0.0,0.0,0.0,2.338325898812051e-5
0.0066,1.6740566369872818e-21,0.0004010067131753805,0.0,6.948560417021687e-15,0.0,0.0,0.0,0.007794406739285239,2.388261262748619e-5
0.0068,3.747978267863601e-21,0.08473180099367333,0.0,9.052865680904333e-11,0.0,0.0,0.0,0.007756769699106917,2.3002748934000822e-5
0.007,6.598898369861501e-21,0.0,0.0,1.8176013617619198e-10,0.0,0.0,0.0,0.008407729960385836,2.2215995089899623e-5
0.0072,1.0168175430719542e-20,0.0,0.0005024818983744088,2.8020793743952423e-13,0.0,0.0,0.0,0.008562916758000421,2.1413688389446046e-5
0.0074,1.5162620238433205e-20,0.0,0.020855756553204,2.8149813127646806e-13,0.0,0.0,0.0,0.008707472106430808,2.066968814640561e-5
0.0076,1.4793792721436468e-20,0.0,0.021067326691267135,2.2513976485365133e-12,0.0,0.0,0.0,0.00013451893947700674,1.9932119565710534e-5
0.0078,9.02553848879082e-21,0.0,0.021302364420018222,1.5822000910880134e-10,0.0,2.360265071462103e-5,0.0,0.008092000032569765,1.933764814551127e-5
0.008,2.5264072554532998e-20,0.0002632634777575936,0.021018281180755344,1.0746297252351904e-10,0.0,6.763029976313809e-5,0.0,0.007628895128506938,1.880262935756985e-5
0.0082,2.5476671301796953e-20,0.0006277525621591093,0.02170972669131221,1.1615836560259374e-10,0.0,9.547985260663339e-5,0.0,0.011573955493624666,1.834989923669777e-5
0.0084,3.273487085498191e-17,0.0,0.022260518073884565,1.3120871988206094e-10,0.0,0.00012151972068529871,0.0,0.0,1.7925386445722856e-5
0.0086,5.904075158919358e-17,0.0,0.0013077323104315579,9.257716093310103e-11,0.0004633321751099928,0.0001427472567407538,0.0,0.0,1.760124359253576e-5
0.0088,7.970761891599495e-17,0.08285776480035774,0.0009706432389805543,7.028153399026381e-11,0.00048283550364350107,6.98056892675258e-5,0.0,0.0,1.7334284853536016e-5
0.009,1.2914298506957139e-16,0.08548112591446981,0.00039387828075458176,9.767858835058513e-11,0.0004743988889987297,7.294168316721267e-5,0.0,0.0,1.7601071248180603e-5
0.0092,0.0,0.08181451716915454,0.00023400504755338725,1.383011817889385e-10,0.0004690503551106253,7.335451829783258e-5,0.0,0.0,1.7867948862293855e-5
0.0094,0.0,0.07867639097490374,0.00018490085437724625,1.1474488083832362e-10,0.00046433658611920274,7.386728717596327e-5,0.0,0.0,1.8134857841330115e-5
0.0096,0.0,0.07526023237405165,0.00015931722189932115,7.857013409999317e-11,0.00045416761622875043,7.727411852586838e-5,0.0,0.0,1.8401736210996004e-5
0.0098,0.0,0.08387900733456775,0.00014376152367536876,8.253518957554161e-11,0.0004446921402550437,8.079331300349163e-5,1.0740215828776685e-15,0.0,1.8668573383018045e-5
0.01,0.0,0.0,0.00010882598083148767,5.4000480545358045e-11,0.00043938607183321467,8.163250968706403e-5,1.415544521378647e-15,0.0,1.8935488534592636e-5
0.0102,0.0,0.0,0.00010955774237682306,3.877884643929175e-12,0.00043466202555861484,8.198531201242666e-5,0.0,0.0,1.9202460132320324e-5
0.0104,0.0,0.0,9.802543726574289e-6,5.866673633009128e-11,0.0004305094604772283,8.23461946929257e-5,0.0,0.0,1.9469507252478166e-5
0.0106,3.500160933230945e-8,0.0,1.2844641515163176e-5,4.9717963452790865e-11,0.0004267631467942488,8.27261866040808e-5,0.0,0.0,1.9736630474646336e-5
0.0108,9.200567519523854e-6,0.0,9.849981272670358e-5,8.490039890825354e-11,0.0011140628314787841,8.315102053230118e-5,0.0,4.8506138722108696e-5,1.997476925613442e-5
0.011,4.4368531103594285e-6,0.0,9.862270205360636e-5,4.3171799706905064e-11,0.0,8.37431524157461e-5,0.0,0.006685773262591982,1.9618882852798186e-5
0.0112,0.0,0.0,9.873838098602866e-5,1.8397294104980242e-11,0.0,8.435101964177321e-5,0.0,0.005831956014078604,1.92777379284979e-5
0.0114,0.0,0.0,0.019604520655935948,4.261701076782846e-12,0.0,8.923823709406948e-5,0.0,0.005975266490265746,1.9008466510130925e-5
0.0116,0.0,0.0,0.01992608209441747,3.288545730125689e-11,0.0005037722742855435,0.0005900864514692534,0.0,0.006412581505063471,1.8768447756244998e-5
0.0118,0.0,0.0,4.012553431146423e-5,2.4824895581425627e-11,0.0004181086107005235,0.0006699220649996373,0.0,0.0,1.895041005963629e-5
0.012,0.0,0.0,0.02047429328273098,3.2728313295360556e-12,0.00037981486283943447,0.0007215622324809755,0.0,0.005953735337211767,1.9191338327228232e-5
0.0122,0.0,0.0,0.020314330624360118,3.045909312320279e-12,0.00035933863285451777,0.021135835005261075,0.0,0.0,1.8903462814954924e-5
0.0124,0.0,0.0,0.020154147172176874,2.1808627507652596e-12,0.00015982734501948214,0.021118422960505197,0.0,0.005668213966695569,1.8733367888217433e-5
0.0126,0.0,0.0,0.01883398569956838,1.644190031837906e-12,4.558140849927287e-5,0.00033234085037854664,0.0,0.0,1.8500115624014936e-5
0.0128,0.0,0.0,0.01866275012102305,1.6459197883877984e-12,0.0024659979281358296,0.0206149552263141,0.0,0.0072759809841724385,1.8642359455548933e-5
0.013,0.0,0.0,0.019113581359880123,1.363167212425909e-12,0.0,0.000326835752447757,0.0,0.0,6.151065021108902e-5
0.0132,0.0,0.0,0.018944917657713674,1.3634879270582115e-12,0.0,0.021483609530551295,0.0,0.0,0.019698171286454437
0.0134,1.1235497220805195e-8,0.0,0.018773850293421393,1.1011568128486194e-12,0.0,0.00024160466019818288,0.0,0.0,0.019591300072947907
0.0136,0.0,0.0,0.01852169450692978,1.2037128937818127e-12,0.0,0.0008699478161555375,0.0,0.0,0.01948963230589244
0.0138,0.0,0.0,0.020390725250338075,8.30136586913518e-12,0.0,0.00039565277047618527,0.0,0.0,0.022080992897784063
0.014,0.0,0.0,0.0,3.6160028112333607e-12,0.0,0.00039629259652867836,0.0,0.0,0.0
0.0142,0.0,0.0,0.0,1.2953605219124976e-12,0.0,0.0009281314692558646,0.0,0.005114317822532375,0.0
0.0144,3.2118392366105057e-7,0.0,0.0,1.2762038871129303e-12,0.0,0.020695420733716264,0.0,0.0,0.0
0.0146,2.3595113291820534e-7,0.0,0.0,1.061530084435959e-12,0.0,0.020539764502913678,0.0,0.0,0.0
0.0148,0.0,0.0,0.0,8.926329399065799e-13,0.0,0.021082965175200384,0.0,0.0,0.0
0.015,0.0,0.0,0.01808986322232404,8.124880768658068e-13,0.0,0.0,0.0,0.005008857814919759,0.0
0.0152,0.0,0.0,0.019848901899437357,8.425180640990011e-13,0.0,0.02036388272560255,0.0,0.004890590625922733,0.0
0.0154,2.3775503104655855e-9,0.0,0.0,7.654247897601338e-13,0.0,0.020844017698683198,0.0,0.0049820973838461055,0.0
0.0156,8.196002492592125e-7,0.0,0.0,6.445743088979863e-13,0.0,0.02065000009969823,0.0,0.00467917596694612,0.0
0.0158,0.0,0.0,0.0,5.730583566336854e-13,0.0,0.02116063518177163,0.0,0.004624569566734421,0.0
0.016,0.0,0.0,0.01825625411831998,4.655627874388846e-13,0.0,0.019988288212718284,0.0,0.005066764510153874,0.0
0.0162,0.0,0.0,0.01863642121463773,4.386137616454138e-13,0.0,0.019947103850894588,0.0,0.005759504663937198,0.0
0.0164,0.0,0.0,0.017700985343956494,4.1304246047553667e-13,0.0,0.00017073478824953386,0.0,0.0,0.0
0.0166,0.0,0.0,0.018960187721422612,4.134569853723905e-13,0.0,0.020920380626652545,0.0,0.0,0.0
0.0168,0.0,0.0,0.0,4.2324295158113293e-13,0.0,0.0,0.0,0.005422968445474373,0.0
0.017,0.0,0.0,0.019104122474576546,4.179919884695751e-13,0.0,0.0,0.0,0.005168301542440165,0.0
0.0172,0.0,0.0,0.0,4.753752277094006e-13,0.0,0.020908218272535316,0.0,0.004970621014527981,0.0
0.0174,0.0,0.0,0.01918362264140567,4.223238111457619e-13,0.0,0.020375340162247103,0.0,0.0045941346821204605,0.0
0.0176,0.0,0.0,0.020317906761738756,4.034469379520313e-13,1.601507074585587e-5,0.00011451965823699832,0.0,0.0046808912159494905,0.0
0.0178,0.0,0.0,0.0,4.038333468170068e-13,1.6893075184811748e-5,0.00011492821008638777,0.0,0.0045438863611395805,0.0
0.018,0.0,0.0,0.0,4.0421018761074775e-13,1.7765614179543043e-5,0.00011532699034467846,0.0,0.004443304322389742,0.0
0.0182,4.27935901136251e-9,0.0,0.0,3.8754558048944254e-13,0.000931663715203162,6.715860177142381e-5,0.0,0.004606634598484389,0.0
0.0184,0.0,0.0,0.02079344516454143,3.659381938796398e-12,0.000990727658562222,0.00010066690209814197,0.0,0.0042062987290623615,0.0
0.0186,0.0,0.0,0.0,2.2596805579406934e-12,0.0009884429121001135,0.00018142244931249052,0.0,0.0038795852453013587,0.0
0.0188,0.0,0.0,0.0,4.792890366954036e-13,0.000949971218950703,0.00019820346004590858,0.0,0.0036799999504684346,0.0
0.019,6.569161967900871e-8,0.0,0.0,5.129072560319784e-13,0.016590782491573804,0.00023329609021766236,0.0,0.0032623870167446858,0.0
0.0192,4.916432704542508e-8,0.0,0.0,4.789894352252273e-13,0.016668885105619674,0.0002520062293344758,0.0,0.02656077086245772,0.0
0.0194,9.396968944340097e-8,0.0,0.0,4.61938633198912e-13,0.018723287834395842,0.00026824679916586346,0.0,0.0,0.0
0.0196,1.2525955780141861e-7,0.0,0.0,4.3381010535780817e-13,0.019388752357872473,0.00023899087594179882,0.0,0.0,0.0
0.0198,2.3122477592050505e-7,0.0,0.0,4.071163490727171e-13,0.020953149742540776,0.00021130184884874878,0.0,0.0,0.0
0.02,2.9351332264569456e-7,0.0,0.0,2.7840310340513774e-13,0.021485031592741545,0.0001702829908328189,0.0,0.0,0.0
0.0202,3.99780198535737e-7,0.0,0.0,8.067194343789362e-14,0.0004304713074085422,0.0,0.0,0.0,0.0
0.0204,3.9005511235787946e-7,0.0,0.0,7.89838185477072e-14,0.0005221381985509848,0.0005028414330405318,0.0,0.0,0.0
0.0206,6.150128284356866e-7,0.0,0.0,6.011353118845911e-14,0.022650825664676074,0.0006263128291553446,5.3692616934079716e-17,0.0,0.0
0.0208,5.633706910732837e-7,0.0,1.257108929091609e-5,2.850949325721256e-14,0.02230457726897233,0.0006546730716702333,4.83551212654973e-17,0.0,0.0
0.021,7.817685713896671e-7,0.0,4.339986318601351e-5,1.6907042121361634e-14,0.022020001398728603,9.680822094604497e-5,7.109628375000189e-17,0.0,0.0
0.0212,3.1716546556025913e-7,0.0,1.8300461156023698e-5,1.575680952066679e-14,7.222483446021367e-5,0.00012337490506062246,2.6916022009090565e-16,0.0,0.0
0.0214,2.1859253555721807e-7,0.0,1.9390204987543638e-5,1.564813050869973e-14,0.001162174071935482,0.0001223587215634349,0.0,0.0,0.0
0.0216,1.3709230318226567e-7,0.0,0.00039487103899112606,1.3788794548045917e-14,0.019154178691951924,8.161280141436391e-5,0.0,0.0,0.0
0.0218,1.132781348090004e-7,0.0,0.0004761357477661588,1.0242645482171008e-14,0.0015395113129042775,6.755973919776595e-5,0.0,0.0,0.0
0.022,4.892276528481315e-8,0.0,9.637281409806409e-5,1.0941551365907874e-14,0.0,5.0714818690306184e-5,0.0,0.0,0.0
0.0222,6.694544716737726e-8,0.0,0.00012362111842739547,1.2164880382112258e-14,0.017719014607875904,6.247254737668006e-5,0.0,0.0,0.0
0.0224,8.394892710765009e-8,0.0,0.0006111207298027822,1.0621584289729932e-14,0.0003443157177791308,5.671525859628158e-5,0.0,0.0,0.0007046850356235063
0.0226,1.753291327043073e-9,0.0,0.0006982826117524678,1.0592144897417532e-14,0.00034287122819017316,0.0007395296973209798,0.0,0.0,0.0007535671160823405
0.0228,1.7390677288619164e-9,0.0,0.02047314670899064,1.0567919601333675e-14,0.0003632552069881452,0.021287506404946224,0.0,0.0,0.0007996053204186379
0.023,1.574618670255639e-9,0.0,0.000252534642661794,6.224169586842158e-15,0.00024253415720667214,0.021291631883216835,0.0,0.0,0.0001361820499604198
0.0232,1.5687448515126168e-9,0.0,0.00025257025533540617,6.3279414945654975e-15,0.00014975655591270218,0.021389902619751464,0.0,0.0,0.0008616009850865294
0.0234,1.541635592700559e-9,0.0,0.00024986353850897994,4.196685972707761e-15,0.00033033257947777004,0.021334996373569108,0.0,0.0,0.0007796803690947101
0.0236,1.9584216108089995e-9,0.05784477834068368,0.0003043370355812255,2.4747044192170427e-15,0.0,0.021142060039261657,0.0,0.0,0.022506031368124752
0.0238,1.5646885201370795e-9,0.05859846563436691,0.00025232924319933646,1.6703134844502557e-15,0.0,0.020467909079651205,0.0,0.0,0.0
0.024,8.244811269811236e-10,0.0,0.00014518798614804578,1.8322468163044954e-15,0.0,0.019815982449433507,0.0,0.0,0.0
0.0242,8.24734143442565e-10,0.06263169335302607,0.0001457348204516296,1.9749800741908184e-15,0.0,0.02039540354341479,0.0,0.0,0.0
0.0244,6.427959186721107e-10,0.0,0.00011673511512247023,1.992608769772046e-15,0.0,0.02039101482799797,0.0,0.0,4.395806462217239e-5
0.0246,6.410782576414927e-10,0.05743436777021478,0.00011692799504509869,1.8063376000305673e-15,0.0,0.0003700983789238898,0.0,0.0,0.019864763958664412
0.0248,5.473632922774351e-10,0.056354032454161894,0.00010659280125806773,1.903024192174577e-15,0.01725584386429539,0.0,0.0,0.0,0.000625091805031975
0.025,4.698259977629936e-10,0.0,9.231654084138345e-5,1.8914398820416902e-15,0.0,0.0,0.0,0.0,0.020089063349018804
0.0252,2.0322542895877404e-9,0.002315673181285959,9.23481109788437e-5,1.860124976172943e-15,0.0,0.0,0.0,0.0,0.00023034251552028501
0.0254,0.0,0.0,1.0248746035198869e-5,2.9851743687300392e-15,9.949185740815505e-6,0.01983559026553744,0.0,0.0,0.00023432786819019193
0.0256,0.0,0.002534783790532281,3.596101748263512e-5,0.0,0.0,0.02076467275673997,0.0,0.0,0.000238349324538555
0.0258,0.0,0.05857794124802462,0.0,0.0,0.0,0.0,0.0,0.0,0.0009537783741171506
0.026,0.0,0.058129808465080375,0.0,0.0,0.0,0.0,0.0,0.0,0.000896308619157295
0.0262,0.0,0.0,0.0,0.0,2.7580886164673465e-5,0.0006407833373521365,0.0,0.0,0.0009339475440469092
0.0264,0.0,0.0027905775870720583,0.0,0.0,5.0126826860127406e-5,0.020631218789619685,0.0,0.0,0.0009701817862221985
0.0266,0.0,0.0030694572032283745,0.0,0.0,4.796450935406387e-5,0.00019071068455898954,0.0,0.0,0.001006193398035669
0.0268,0.0,0.0035537613610490213,0.019484946129476047,0.0,4.887164966838487e-5,0.0002990765750233203,0.0,0.0,0.0010414105119035079
0.027,0.0,0.003787392105861088,0.0,0.0,5.820640586299674e-5,8.64875880228471e-5,0.0,0.0,0.000304667322598204
0.0272,0.0,0.004276495484946923,0.0,0.0,7.512196315235349e-5,0.020737930812770616,0.0,0.0,0.00031959097406717655
0.0274,0.0,0.004632367373870325,0.0204082840788373,0.0,7.060409086808838e-5,0.0002158855492908245,0.0,0.0,0.0003346980982935517
0.0276,0.0,0.000386216907073314,0.01958394285240298,0.0,7.181101535314862e-5,0.00021566730366459012,0.0,0.0,0.02161286010810811
0.0278,0.0,0.00036626530411981544,0.019618370626103953,0.0,0.001283333316268613,0.0002151270929945867,0.0,0.0,0.021553190941317857
0.028,0.0,0.0003609726947219182,0.0,8.484128122989951e-12,0.0013479081165103796,0.0003255266862260825,0.0,0.0,0.021495279746355664
0.0282,0.0,0.0004064069690042152,6.6657765947050925e-6,2.2246356320641857e-11,0.001724779962432959,0.0002598828097350788,0.0,0.0,0.021489920161286584
0.0284,0.0,0.0004015343894028002,0.020577674728153538,1.2211114332807763e-11,0.0018256358220602176,0.00021291062685996603,0.0,0.0,0.021391963072249692
0.0286,0.0,0.00031217532949347725,0.019797222313043063,2.8233291023771994e-11,0.0005196626531283628,0.000233730081703621,0.0,0.0,0.02125510066710972
0.0288,0.0,0.000266645615493802,0.019619018864016097,3.5484773152402405e-11,0.0005293654403429613,0.00025597115271145873,0.0,0.0,0.00034164059968392994
0.029,0.0,0.00016469941888250586,5.788223068737067e-5,6.263326454436515e-11,0.0005385801642766716,0.00012201659723584755,0.0,0.012610618006321718,0.0003482675426531162
0.0292,0.0,0.00016600684717702754,5.604968162605927e-5,9.107290284143867e-11,0.000539018642733877,0.0002775507360968524,0.0,0.0,0.00033305317742800787
0.0294,0.0,0.00016685448060570858,5.449583320821846e-5,1.634878093530173e-12,0.0005427586356038152,0.00030465326544166105,0.0,0.0,0.0003345892920815583
0.0296,0.0,0.0007270704083247813,0.0008040350823857508,0.0,0.0005458708534064509,0.020632604466500414,0.0,0.0,0.0003423106173093722
0.0298,0.0,0.0010029959737314757,0.020503465374156087,0.0,0.0005151702884794961,0.02053628839102291,5.501746676845501e-16,0.0,0.000348407442926902
0.03,0.0,0.001201675963942453,0.02420716920826269,0.0,0.0004848070454683312,0.021076855099511543,1.2603084437466616e-15,0.0,0.00034845978877606765
0.0302,0.0,0.0013850361929607096,0.0,0.0,0.0003452652809961118,0.000795632680656101,9.987857929596826e-16,0.0,0.0003449912343765401
0.0304,0.0,0.0016924503496485892,0.0,0.0,0.0002800895192418499,0.00021235966938532112,9.981259645715557e-16,0.0,0.00034208183222563145
0.0306,0.0,0.0020572540716028926,0.0,0.0,0.0020554955743901596,0.0002110786067886436,1.179414778795436e-15,0.0,0.00034195729739746987
0.0308,0.0,0.09014542124130942,0.0,0.0,0.037591384745118674,0.0032221758990226427,1.8758700109154765e-15,0.0,0.00034136086546152945
0.031,0.0,0.08945129251568192,0.0,0.0,0.03866466739774372,0.0,3.960317111000956e-15,0.0,0.00034074846367113804
0.0312,0.0,0.08033058690332875,0.0,0.0,0.042460024403716407,0.0,0.0,0.0,0.0003401000626191593
0.0314,4.921356551271645e-7,0.00252270814009742,0.0,0.0,0.03685991875049003,0.0,4.701024307545402e-17,0.0,0.00033942645330968177
0.0316,9.307777052069256e-5,0.0029103112734175166,0.0,4.7882190014334416e-12,0.0001911176088908867,0.0,5.51907792548534e-15,0.0,0.00033879510229416383
0.0318,0.0001857418103524099,0.0004720758403533136,0.0,1.3737429103126995e-9,0.00019287461961928556,0.0,0.0,0.0,0.00033841896319472195
0.032,0.0,0.00046816479066738234,0.0,5.281911524042123e-10,0.00020465675153596811,0.0,5.4636404080554505e-17,0.0,0.00033780976054086434
0.0322,0.0,0.00047744830318124584,0.0,2.1087412047825677e-12,0.0002162904232154636,0.0,3.929507871435292e-18,0.0,0.0003369945316908599
0.0324,0.0,0.0007252491751013283,0.019219685952576927,4.698917688865836e-10,0.0002231205343823494,0.0,3.919363989213184e-18,0.0,0.0003359982340879874
0.0326,0.0,0.0006299519877477761,0.01995658316554026,2.754664731742458e-10,0.00023073710062403163,0.0,3.904071851769704e-18,0.0,0.00033484392971648395
0.0328,5.1808575103090214e-8,0.0005128133791528827,0.0,2.4599406931912358e-12,0.00023403769223089878,0.0,1.3997747194301074e-15,0.0,0.00033355213202311725
0.033,3.495708253323645e-5,0.0004921306647666032,3.162433184029012e-5,3.655477809676808e-12,0.00023493849524718752,0.0,1.8999426105669135e-15,0.0,0.0003321412712698098
0.0332,0.0,0.00048650236961689675,6.334592090353293e-5,1.2976684753034174e-12,0.00023530127937180546,0.0,5.337167419196505e-18,0.0,0.00033062781374496725
0.0334,0.0,0.0004817488134208018,0.020729115418103135,8.795951699910975e-11,0.00023534245301308834,0.0,5.480794651971625e-18,0.0,0.0003290288107843566
0.0336,0.0,0.000394488833382306,0.02175066056602211,1.7662144133090454e-10,0.0002350110306400168,0.0,0.0,0.0,0.00032735569109877856
0.0338,0.0,0.00034676853642644917,0.0,1.1166866297345696e-12,0.00023423715868751797,0.0,1.5038179165980322e-15,0.0,0.0003256193287728103
0.034,0.0,0.00047591380197245514,0.0,1.2484061153392144e-12,0.00023289899061398195,0.0,5.014441276828613e-18,0.0,0.0003238297848204598
0.0342,0.0,0.0004608846744914314,0.01810940563312074,5.349794850421252e-11,0.00023084806228577948,0.0,4.965139854750441e-18,0.0,0.00032199588858350045
0.0344,0.0,0.00046227196802830963,0.019254622220664982,5.044833851750172e-11,0.0002278816073550214,0.0,4.914752643823392e-18,0.0,0.0003201252810984632
0.0346,0.0,0.00046675417514236133,0.021847748607796695,1.2779768124275772e-12,0.00022354818328267426,0.0,4.864688435677177e-18,0.0,0.0011529958902210032
0.0348,0.0,0.0003558853375251591,0.0,1.3191387189752377e-12,0.00021768849280714292,0.0,5.30051651769365e-18,0.0,0.020589196211798035
0.035,0.0,0.0003985039755244864,0.0,1.3450290812283544e-12,0.00020985735398423508,0.0,3.387158266018216e-18,0.0,0.020460376142393533
0.0352,0.0,0.005355677779157811,0.0,1.3629219344545467e-12,0.00019887510047263482,0.0,2.9151395371764345e-18,0.0,0.021175232819084233
0.0354,0.0,0.07802260287982196,0.0,3.2880765052928046e-11,0.00021921315625353724,0.0003572943758174826,0.0,0.0,0.020180927693052204
0.0356,0.0,0.06389407036034815,0.0,1.2322217824202112e-11,0.0002276495250991585,0.0023278220820036628,0.0,0.0,0.0009890486654434913
0.0358,0.0,0.0663719144220871,0.0,7.764536572449841e-12,0.00019496409761463745,0.0,5.508126760362188e-17,0.0,0.00019357773902010933
0.036,0.0,4.7141423642921634e-5,0.0,4.816071187784762e-12,0.0001756296173040621,0.0,0.0,0.0,0.000191705111207972
0.0362,0.0,4.462421496983539e-5,0.0,1.3540949077187155e-12,0.0001583172419095443,0.0,5.827699941241851e-17,0.0,0.0001898452937902518
0.0364,0.0,0.06928591246104826,0.0,5.27816320671511e-12,0.0001340365760198886,0.0,0.0,0.0,0.000187998458118099
0.0366,0.0,0.06855027929458145,0.0,4.871719043875697e-12,8.507145275853285e-5,0.0,0.0,0.0,0.00018620567704919974
0.0368,0.0,0.0,0.0,1.6472320942126345e-12,0.00039355835247698034,0.0,0.0,0.0,0.0002443748937554866
0.037,0.0,0.06176238542043917,0.0,7.248898126757181e-12,0.00038682287260806414,0.0,5.226944143520054e-17,0.0,0.0011000345775632747
0.0372,0.0,0.0635422222265959,0.0,1.6916940926014268e-12,0.0003814817625423395,0.0,0.0,0.0,0.001163745274080986
0.0374,0.0,0.055344552751131426,0.0,4.503262003022382e-12,0.0003734626838512011,0.0,0.0,0.0,0.019615513933483514
0.0376,0.0,0.05565135933407149,0.0,1.6375632299400567e-12,0.0003659693615612105,0.0,0.0,0.0,0.021197183826708835
0.0378,2.4327436429936193e-10,0.059432741527588144,1.0293658619663015e-6,1.6595972056940374e-12,0.00035170173532177336,0.0,0.0,0.0,0.0
0.038,6.77936622496387e-9,0.060581248721968455,2.413591037173305e-6,9.776245266180066e-12,0.00033722864875461445,0.0,0.0,0.004976230238998847,0.0
0.0382,6.240292537910532e-9,0.08373058573695057,0.0,1.0742304089632094e-11,0.0003995610795785587,0.0,0.0,0.005504854893592242,0.0
0.0384,4.608445848009489e-9,0.0,0.0,9.137709237834197e-12,0.0004302834737393343,0.0,3.117160493666648e-18,0.0,0.0002017536700789132
0.0386,6.7885833304659205e-9,0.0,0.0,1.229972515161488e-11,0.0004164946185850858,0.0,4.696397148999215e-18,0.0,0.021110924062026915
0.0388,4.66139859986434e-9,0.0,0.0,1.8841145517295534e-12,0.00040869524188422157,0.0,4.3331458238382475e-18,0.0,0.0
